id,min_age,max_age,disease,calorie,difficulty,season,japanese_style,breakfast,lunch,dinner,reason,balance,advice
1092,75,90,高血圧,1800,★★,夏,和食,雑穀ご飯・冷奴・卵・果物,豚しゃぶサラダ・ご飯,あじの焼き物・野菜煮物,夏の血圧管理を考えた献立,塩分管理★★★★★ 水分管理★★★★☆ 野菜★★★★☆,汗をかく時期は水分も確認しましょう
1093,75,90,高血圧,1900,★★,秋,和食,玄米ご飯・納豆・味噌汁,鶏肉ときのこの煮物,さんまの焼き物・ひじき煮・豆腐,食物繊維を取り入れた血圧対策献立,野菜★★★★★ 食物繊維★★★★★ 塩分管理★★★★☆,だしや香辛料で薄味でも楽しみましょう
1094,75,90,高血圧,2000,★★★,冬,和食,ご飯・卵焼き・ヨーグルト,豚肉と白菜の煮物,たら鍋・野菜料理,温かく食べやすい減塩献立,塩分管理★★★★★ たんぱく質★★★★☆ エネルギー★★★★☆,汁物の飲みすぎに注意しましょう
1095,75,90,高血圧,2100,★★★,通年,和食,雑穀ご飯・納豆・牛乳,鶏肉グリル・野菜サラダ,鮭のホイル焼き・豆腐,低栄養を防ぎながら血圧管理する献立,たんぱく質★★★★★ 塩分管理★★★★☆ カルシウム★★★★☆,食事量を確保することも大切です
1096,75,90,高血圧,1600,★,春,和食,ご飯・卵・果物・減塩味噌汁,鶏ささみ料理・温野菜,白身魚・豆腐料理,食欲が少ない人向けの減塩献立,消化性★★★★★ 塩分管理★★★★★ エネルギー★★★☆☆,少量でも栄養を摂りましょう
1097,75,90,高血圧,1800,★★,夏,和食,玄米ご飯・納豆・冷奴,豚しゃぶサラダ,鮭の焼き物・ひじき煮,野菜を多く取り入れた献立,野菜★★★★★ 塩分管理★★★★★ たんぱく質★★★★☆,野菜料理を毎食加えましょう
1098,75,90,高血圧,1900,★★,秋,和食,雑穀ご飯・卵焼き・ヨーグルト,鶏肉と根菜の煮物,白身魚の焼き物・豆腐,秋食材を使った血圧管理献立,食物繊維★★★★★ たんぱく質★★★★☆ 塩分管理★★★★☆,加工食品の塩分に注意しましょう
1099,75,90,高血圧,2000,★★★,冬,和食,ご飯・納豆・減塩味噌汁,豚肉と野菜の煮物,ぶり大根・小松菜料理,冬でも続けやすい献立,塩分管理★★★★★ 野菜★★★★☆ たんぱく質★★★★☆,漬物は量を控えましょう
1100,75,90,高血圧,2100,★★★,春,洋食,全粒パン・卵・ヨーグルト,鶏肉のトマト煮・サラダ,白身魚グリル・野菜スープ,洋風でも塩分を調整した献立,野菜★★★★☆ たんぱく質★★★★★ 塩分管理★★★★☆,ソース類は少なめにしましょう
1101,75,90,高血圧,1700,★,夏,和食,ご飯・納豆・味噌汁・果物,鶏肉の蒸し料理・夏野菜,豆腐料理・魚料理,暑い時期の血圧管理献立,塩分管理★★★★★ 水分管理★★★★☆ たんぱく質★★★★☆,脱水にも注意しましょう
1102,75,90,高血圧,1800,★★,秋,和食,玄米ご飯・納豆・ヨーグルト,豚しゃぶサラダ,鮭の焼き物・野菜料理,脂質と塩分を調整した献立,野菜★★★★★ たんぱく質★★★★☆ 塩分管理★★★★★,食物繊維を意識しましょう
1103,75,90,高血圧,1900,★★,冬,和食,ご飯・卵・減塩味噌汁,鶏肉と白菜の煮物,たら鍋・豆腐,体を温めながら減塩する献立,塩分管理★★★★★ 消化性★★★★☆ たんぱく質★★★★☆,鍋の汁は控えめにしましょう
1104,75,90,高血圧,2000,★★★,春,和食,雑穀ご飯・納豆・果物,豚肉と春野菜炒め,さわらの焼き物・ひじき煮,春野菜で血圧対策を支える献立,食物繊維★★★★★ 塩分管理★★★★☆ 野菜★★★★★,旬の野菜を活用しましょう
1105,75,90,高血圧,2100,★★★,夏,和食,玄米ご飯・卵・牛乳,鶏肉グリル・野菜サラダ,あじの焼き物・豆腐,体力維持も考えた減塩献立,たんぱく質★★★★★ 塩分管理★★★★☆ カルシウム★★★★☆,筋肉量維持を意識しましょう
1106,75,90,高血圧,1600,★,秋,和食,ご飯・納豆・味噌汁,鶏ささみ料理,白身魚・野菜煮物,食べやすさ重視の献立,消化性★★★★★ 塩分管理★★★★★ エネルギー★★★☆☆,食欲低下に注意しましょう
1107,75,90,高血圧,1800,★★,冬,和食,雑穀ご飯・卵焼き・ヨーグルト,豚肉と野菜料理,鮭鍋・豆腐,冬の栄養維持と減塩献立,たんぱく質★★★★☆ 野菜★★★★★ 塩分管理★★★★★,温かい料理で食事量を保ちましょう
1108,75,90,高血圧,1900,★★,春,和食,玄米ご飯・納豆・味噌汁,鶏肉と春野菜料理,魚料理・小松菜,血圧管理を意識した春献立,野菜★★★★☆ たんぱく質★★★★★ 塩分管理★★★★☆,味付けを工夫しましょう
1109,75,90,高血圧,2000,★★★,夏,和食,雑穀ご飯・冷奴・果物,豚しゃぶサラダ,鮭料理・野菜料理,夏の健康維持を考えた献立,水分管理★★★★★ 野菜★★★★☆ 塩分管理★★★★★,水分不足を防ぎましょう
1110,75,90,高血圧,2100,★★★,秋,和食,玄米ご飯・納豆・牛乳,鶏肉の照り焼き・野菜サラダ,さんまの焼き物・豆腐,後期高齢者向け血圧管理献立,たんぱく質★★★★★ エネルギー★★★★★ 塩分管理★★★★☆,継続できる食生活を目指しましょう
1111,75,90,高血圧,1700,★,秋,和食,ご飯・納豆・減塩味噌汁・果物,鶏肉と野菜の煮物,鮭の焼き物・豆腐・わかめ料理,血圧管理と食べやすさを考えた献立,塩分管理★★★★★ たんぱく質★★★★☆ 食物繊維★★★★☆,だしを活用して薄味でも満足感を出しましょう
1112,75,90,高血圧,1800,★★,冬,和食,雑穀ご飯・卵焼き・ヨーグルト,豚肉と白菜の煮込み,たらの鍋料理・小松菜,冬の体調維持を意識した減塩献立,塩分管理★★★★★ 野菜★★★★☆ たんぱく質★★★★☆,汁物の塩分量に注意しましょう
1113,75,90,高血圧,1900,★★,春,和食,玄米ご飯・納豆・味噌汁,鶏肉と春野菜の炒め物,さわらの焼き物・ひじき煮,春野菜を活用した血圧対策献立,食物繊維★★★★★ 塩分管理★★★★☆ たんぱく質★★★★☆,野菜から食べる習慣を作りましょう
1114,75,90,高血圧,2000,★★★,夏,和食,ご飯・冷奴・卵・果物,豚しゃぶサラダ,あじの焼き物・野菜煮物,夏の脱水予防も考えた献立,水分管理★★★★★ 野菜★★★★☆ 塩分管理★★★★★,水分不足は血圧にも影響します
1115,75,90,高血圧,2100,★★★,秋,和食,雑穀ご飯・納豆・牛乳,鶏肉グリル・野菜サラダ,さんまの焼き物・豆腐,活動量が多い人向けの栄養維持献立,たんぱく質★★★★★ エネルギー★★★★★ 塩分管理★★★★☆,体重減少がある場合は摂取量を増やしましょう
1116,75,90,高血圧,1600,★,冬,和食,ご飯・卵・減塩味噌汁,鶏ささみ料理・温野菜,白身魚の煮付け・豆腐,少食でも続けやすい献立,消化性★★★★★ 塩分管理★★★★★ エネルギー★★★☆☆,食事回数を増やす方法もあります
1117,75,90,高血圧,1800,★★,春,和食,玄米ご飯・ヨーグルト・納豆,豚しゃぶサラダ,鮭のホイル焼き・野菜料理,血管健康を意識した献立,たんぱく質★★★★☆ 野菜★★★★★ 塩分管理★★★★☆,加工食品を控えましょう
1118,75,90,高血圧,1900,★★,夏,和食,雑穀ご飯・冷奴・味噌汁,鶏肉の蒸し料理・夏野菜,白身魚料理・ひじき煮,夏でも栄養を保つ献立,水分管理★★★★★ 食物繊維★★★★☆ たんぱく質★★★★☆,汗をかく日は水分量を確認しましょう
1119,75,90,高血圧,2000,★★★,秋,和食,玄米ご飯・納豆・卵,豚肉と根菜の煮物,鮭の焼き物・小松菜,秋の食材で整える献立,野菜★★★★★ たんぱく質★★★★☆ 塩分管理★★★★☆,根菜はよく煮て食べやすくしましょう
1120,75,90,高血圧,2100,★★★,冬,和食,ご飯・ヨーグルト・卵焼き,鶏肉と野菜鍋,ぶり大根・豆腐,冬の筋肉維持を考えた献立,たんぱく質★★★★★ エネルギー★★★★☆ 塩分管理★★★★☆,鍋料理は汁を残す工夫をしましょう
1121,75,90,高血圧,1700,★,春,和食,ご飯・納豆・果物,鶏肉料理・野菜スープ,たら料理・豆腐,食欲が低下した人向け献立,消化性★★★★★ たんぱく質★★★★☆ 野菜★★★★☆,食べやすい形に調理しましょう
1122,75,90,高血圧,1800,★★,夏,和食,玄米ご飯・卵・冷奴,豚肉と野菜炒め,鮭の焼き物・海藻料理,野菜量を確保した献立,野菜★★★★★ 食物繊維★★★★★ 塩分管理★★★★☆,海藻類も活用しましょう
1123,75,90,高血圧,1900,★★,秋,和食,雑穀ご飯・納豆・味噌汁,鶏肉ときのこの料理,白身魚・豆腐,秋の血圧管理献立,食物繊維★★★★★ たんぱく質★★★★☆ 塩分管理★★★★☆,きのこ類は低カロリーでおすすめです
1124,75,90,高血圧,2000,★★★,冬,洋食,全粒パン・卵・ヨーグルト,鶏肉のトマト煮,白身魚グリル・野菜スープ,洋食でも減塩を意識した献立,カルシウム★★★★★ 野菜★★★★☆ 塩分管理★★★★☆,ソースを控えると減塩できます
1125,75,90,高血圧,2100,★★★,春,和食,ご飯・納豆・牛乳,豚肉と春野菜炒め,鮭料理・豆腐,体力維持と血圧管理を両立する献立,たんぱく質★★★★★ エネルギー★★★★★ 野菜★★★★☆,筋肉維持には継続的な摂取が重要です
1126,75,90,高血圧,1600,★,夏,和食,ご飯・味噌汁・果物,鶏ささみサラダ,白身魚・豆腐料理,夏の少食対策献立,消化性★★★★★ 水分管理★★★★☆ エネルギー★★★☆☆,無理に量を増やさず栄養を補いましょう
1127,75,90,高血圧,1800,★★,秋,和食,玄米ご飯・卵焼き・納豆,鶏肉と野菜煮物,さんま料理・ひじき煮,秋の栄養バランス献立,たんぱく質★★★★☆ 食物繊維★★★★★ 塩分管理★★★★☆,味付けは素材の味を活かしましょう
1128,75,90,高血圧,1900,★★,冬,和食,雑穀ご飯・ヨーグルト・味噌汁,豚肉と白菜料理,たら鍋・小松菜,冬の健康維持献立,野菜★★★★★ 塩分管理★★★★★ たんぱく質★★★★☆,寒い時期も活動量を保ちましょう
1129,75,90,高血圧,2000,★★★,春,和食,玄米ご飯・納豆・果物,鶏肉と春野菜料理,さわらの焼き物・豆腐,春の血圧管理献立,食物繊維★★★★☆ たんぱく質★★★★★ 塩分管理★★★★☆,食事と運動を組み合わせましょう
1130,75,90,高血圧,2100,★★★,夏,和食,雑穀ご飯・卵・牛乳,鶏肉グリル・野菜サラダ,あじの焼き物・豆腐料理,後期高齢者の体力維持向け献立,エネルギー★★★★★ たんぱく質★★★★★ 塩分管理★★★★☆,健康状態に合わせて量を調整しましょう
1131,75,90,高血圧,1700,★,秋,和食,ご飯・納豆・減塩味噌汁・ヨーグルト,鶏肉と野菜の煮物,鮭の焼き物・豆腐・小松菜,減塩と食べやすさを重視した献立,塩分管理★★★★★ たんぱく質★★★★☆ 消化性★★★★★,薄味でもだしや香りで満足感を出しましょう
1132,75,90,高血圧,1800,★★,冬,和食,雑穀ご飯・卵焼き・果物,豚肉と根菜の煮物,たらの湯豆腐・野菜料理,冬の血圧管理を考えた温かい献立,塩分管理★★★★★ 野菜★★★★☆ たんぱく質★★★★☆,汁物は具材を多くして減塩しましょう
1133,75,90,高血圧,1900,★★,春,和食,玄米ご飯・納豆・ヨーグルト,鶏肉と春野菜の蒸し料理,さわらの焼き物・ひじき煮,春の食材で栄養を補う献立,食物繊維★★★★★ たんぱく質★★★★☆ 塩分管理★★★★☆,野菜量を意識して増やしましょう
1134,75,90,高血圧,2000,★★★,夏,和食,ご飯・冷奴・卵・果物,豚しゃぶサラダ,あじの焼き物・野菜煮物,暑い時期の体力維持献立,水分管理★★★★★ たんぱく質★★★★☆ 塩分管理★★★★★,脱水予防も血圧管理につながります
1135,75,90,高血圧,2100,★★★,秋,和食,雑穀ご飯・納豆・牛乳,鶏肉グリル・野菜サラダ,さんまの焼き物・豆腐,活動的な高齢者向け献立,エネルギー★★★★★ たんぱく質★★★★★ 塩分管理★★★★☆,体重減少がある場合は摂取量を増やしましょう
1136,75,90,高血圧,1600,★,冬,和食,ご飯・卵・減塩味噌汁,鶏ささみ料理・温野菜,白身魚の煮付け・豆腐,食欲低下時でも食べやすい献立,消化性★★★★★ エネルギー★★★☆☆ 塩分管理★★★★★,少量でも栄養価を高めましょう
1137,75,90,高血圧,1800,★★,春,和食,玄米ご飯・納豆・果物,豚しゃぶ野菜サラダ,鮭のホイル焼き・小松菜,血管健康を意識した献立,野菜★★★★★ たんぱく質★★★★☆ 塩分管理★★★★☆,野菜や海藻を取り入れましょう
1138,75,90,高血圧,1900,★★,夏,和食,雑穀ご飯・冷奴・ヨーグルト,鶏肉の蒸し料理,白身魚・ひじき煮,夏の栄養不足予防献立,水分管理★★★★★ 食物繊維★★★★☆ たんぱく質★★★★☆,食欲がない時も欠食を避けましょう
1139,75,90,高血圧,2000,★★★,秋,和食,玄米ご飯・卵焼き・納豆,鶏肉ときのこの煮物,鮭の焼き物・豆腐,秋食材を使った減塩献立,食物繊維★★★★★ 塩分管理★★★★☆ たんぱく質★★★★☆,きのこ類を活用しましょう
1140,75,90,高血圧,2100,★★★,冬,和食,ご飯・ヨーグルト・卵,豚肉と白菜の鍋料理,ぶり大根・野菜料理,冬の筋力維持を考えた献立,たんぱく質★★★★★ エネルギー★★★★☆ 塩分管理★★★★☆,鍋の汁は飲みすぎないようにしましょう
1141,75,90,高血圧,1700,★,春,和食,ご飯・納豆・味噌汁・果物,鶏肉料理・野菜スープ,たら料理・豆腐,少食向けの減塩献立,消化性★★★★★ 塩分管理★★★★★ たんぱく質★★★★☆,食べやすい調理方法を選びましょう
1142,75,90,高血圧,1800,★★,夏,和食,玄米ご飯・卵・冷奴,豚肉と野菜炒め,鮭の焼き物・海藻料理,野菜を多く摂れる献立,野菜★★★★★ 食物繊維★★★★★ 塩分管理★★★★☆,加工食品の使用を減らしましょう
1143,75,90,高血圧,1900,★★,秋,和食,雑穀ご飯・納豆・ヨーグルト,鶏肉と根菜料理,白身魚の焼き物・豆腐,血圧安定を支える献立,たんぱく質★★★★☆ 野菜★★★★★ 塩分管理★★★★☆,食物繊維を毎食意識しましょう
1144,75,90,高血圧,2000,★★★,冬,洋食,全粒パン・卵・牛乳,鶏肉のトマト煮,白身魚グリル・野菜スープ,洋食でも減塩を考えた献立,カルシウム★★★★★ 野菜★★★★☆ 塩分管理★★★★☆,調味料を後から追加しないようにしましょう
1145,75,90,高血圧,2100,★★★,春,和食,ご飯・納豆・ヨーグルト,豚肉と春野菜炒め,鮭料理・豆腐,体力維持と血圧管理を両立する献立,たんぱく質★★★★★ エネルギー★★★★★ 野菜★★★★☆,筋肉維持のため毎食たんぱく質を摂りましょう
1146,75,90,高血圧,1600,★,夏,和食,ご飯・果物・減塩味噌汁,鶏ささみサラダ,白身魚・豆腐料理,夏の少食対策献立,消化性★★★★★ 水分管理★★★★☆ エネルギー★★★☆☆,食事量が減った時は補食も検討しましょう
1147,75,90,高血圧,1800,★★,秋,和食,玄米ご飯・卵焼き・納豆,鶏肉と野菜の煮物,さんま料理・ひじき煮,秋の栄養補給献立,食物繊維★★★★★ たんぱく質★★★★☆ 塩分管理★★★★☆,素材の味を活かしましょう
1148,75,90,高血圧,1900,★★,冬,和食,雑穀ご飯・ヨーグルト・味噌汁,豚肉と白菜料理,たら鍋・小松菜,冬でも続けやすい献立,野菜★★★★★ 塩分管理★★★★★ たんぱく質★★★★☆,寒い時期も食事量を維持しましょう
1149,75,90,高血圧,2000,★★★,春,和食,玄米ご飯・納豆・果物,鶏肉と春野菜料理,さわらの焼き物・豆腐,春の健康維持献立,たんぱく質★★★★★ 食物繊維★★★★☆ 塩分管理★★★★☆,運動習慣も合わせて続けましょう
1150,75,90,高血圧,2100,★★★,夏,和食,雑穀ご飯・卵・牛乳,鶏肉グリル・野菜サラダ,あじの焼き物・豆腐料理,後期高齢者の体力維持向け献立,エネルギー★★★★★ たんぱく質★★★★★ 塩分管理★★★★☆,健康状態に合わせて量を調整しましょう
1151,75,90,糖尿病,1700,★,春,和食,玄米ご飯・納豆・卵焼き・味噌汁,鶏むね肉の蒸し料理・野菜サラダ,鮭の焼き物・豆腐・ひじき煮,血糖管理と筋肉維持を考えた献立,血糖管理★★★★★ たんぱく質★★★★☆ 食物繊維★★★★★,野菜から食べる習慣をつけましょう
1152,75,90,糖尿病,1800,★★,夏,和食,雑穀ご飯・冷奴・ヨーグルト,豚しゃぶサラダ・ご飯,あじの焼き物・野菜煮物,夏の血糖安定を意識した献立,血糖管理★★★★★ 野菜★★★★☆ たんぱく質★★★★☆,甘い飲料を控えましょう
1153,75,90,糖尿病,1900,★★,秋,和食,玄米ご飯・納豆・味噌汁,鶏肉ときのこの煮物,さんまの焼き物・ひじき煮・豆腐,食物繊維を活用した血糖対策献立,食物繊維★★★★★ 血糖管理★★★★☆ たんぱく質★★★★☆,主食量を一定にしましょう
1154,75,90,糖尿病,2000,★★★,冬,和食,雑穀ご飯・卵・ヨーグルト,豚肉と白菜の煮物,たら鍋・野菜料理,温かく食べやすい糖尿病対応献立,血糖管理★★★★☆ 野菜★★★★★ エネルギー★★★★☆,欠食による血糖変動に注意しましょう
1155,75,90,糖尿病,2100,★★★,通年,和食,玄米ご飯・納豆・牛乳,鶏肉グリル・野菜サラダ,鮭のホイル焼き・豆腐,低栄養予防も考えた高齢者向け献立,たんぱく質★★★★★ エネルギー★★★★★ 血糖管理★★★★☆,食事量を減らしすぎないようにしましょう
1156,75,90,糖尿病,1600,★,春,和食,ご飯・卵・果物・味噌汁,鶏ささみ料理・温野菜,白身魚・豆腐料理,少食でも栄養を確保する献立,消化性★★★★★ 血糖管理★★★★★ エネルギー★★★☆☆,少量でも栄養価を高めましょう
1157,75,90,糖尿病,1800,★★,夏,和食,雑穀ご飯・納豆・冷奴,豚肉と野菜炒め,鮭の焼き物・海藻料理,食物繊維を増やした献立,野菜★★★★★ 血糖管理★★★★☆ たんぱく質★★★★☆,海藻やきのこを活用しましょう
1158,75,90,糖尿病,1900,★★,秋,和食,玄米ご飯・ヨーグルト・卵,鶏肉と根菜の煮物,白身魚・豆腐,秋食材で血糖安定を支える献立,食物繊維★★★★★ たんぱく質★★★★☆ 血糖管理★★★★☆,ゆっくり食べることを意識しましょう
1159,75,90,糖尿病,2000,★★★,冬,和食,ご飯・納豆・味噌汁,豚しゃぶサラダ,ぶり大根・小松菜,冬の栄養維持を考えた献立,たんぱく質★★★★☆ 野菜★★★★★ 血糖管理★★★★☆,脂質の摂りすぎにも注意しましょう
1160,75,90,糖尿病,2100,★★★,春,洋食,全粒パン・卵・ヨーグルト,鶏肉のトマト煮・サラダ,白身魚グリル・野菜スープ,洋風でも血糖管理を考えた献立,野菜★★★★☆ カルシウム★★★★★ 血糖管理★★★★☆,パンの量を調整しましょう
1161,75,90,糖尿病,1700,★,夏,和食,ご飯・納豆・味噌汁・果物,鶏肉の蒸し料理・夏野菜,豆腐料理・魚料理,夏の血糖変動を抑える献立,血糖管理★★★★★ 水分管理★★★★☆ たんぱく質★★★★☆,果物量にも注意しましょう
1162,75,90,糖尿病,1800,★★,秋,和食,玄米ご飯・卵焼き・納豆,豚しゃぶサラダ,鮭の焼き物・ひじき煮,秋の食物繊維豊富な献立,食物繊維★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,野菜を先に食べましょう
1163,75,90,糖尿病,1900,★★,冬,和食,雑穀ご飯・ヨーグルト・味噌汁,鶏肉と白菜料理,たら鍋・豆腐,冬の低栄養予防献立,たんぱく質★★★★★ 血糖管理★★★★☆ 消化性★★★★☆,寒い時期も食事回数を維持しましょう
1164,75,90,糖尿病,2000,★★★,春,和食,玄米ご飯・納豆・果物,鶏肉と春野菜料理,さわらの焼き物・ひじき煮,春の血糖管理献立,食物繊維★★★★★ 血糖管理★★★★★ たんぱく質★★★★☆,野菜量を確保しましょう
1165,75,90,糖尿病,2100,★★★,夏,和食,雑穀ご飯・卵・牛乳,鶏肉グリル・野菜サラダ,あじの焼き物・豆腐,活動量が多い人向け献立,エネルギー★★★★★ たんぱく質★★★★★ 血糖管理★★★★☆,活動量に合わせて調整しましょう
1166,75,90,糖尿病,1600,★,秋,和食,ご飯・納豆・味噌汁,鶏ささみ料理,白身魚・野菜煮物,食欲低下時向け糖尿病献立,消化性★★★★★ エネルギー★★★☆☆ 血糖管理★★★★★,食事量不足に注意しましょう
1167,75,90,糖尿病,1800,★★,冬,和食,玄米ご飯・卵・ヨーグルト,豚肉と野菜料理,鮭鍋・豆腐,冬の血糖管理と栄養維持献立,たんぱく質★★★★☆ 野菜★★★★★ 血糖管理★★★★☆,汁物の量にも注意しましょう
1168,75,90,糖尿病,1900,★★,春,和食,雑穀ご飯・納豆・味噌汁,鶏肉と春野菜料理,魚料理・小松菜,春の健康維持献立,食物繊維★★★★☆ たんぱく質★★★★★ 血糖管理★★★★☆,毎日同じ時間に食べましょう
1169,75,90,糖尿病,2000,★★★,夏,和食,玄米ご飯・冷奴・果物,豚しゃぶサラダ,鮭料理・野菜料理,夏の血糖安定を考えた献立,水分管理★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,脱水による血糖上昇に注意しましょう
1170,75,90,糖尿病,2100,★★★,秋,和食,雑穀ご飯・納豆・牛乳,鶏肉の照り焼き・野菜サラダ,さんまの焼き物・豆腐,後期高齢者の筋肉維持向け献立,たんぱく質★★★★★ エネルギー★★★★★ 血糖管理★★★★☆,継続できる食習慣を優先しましょう
1171,75,90,糖尿病,1700,★,冬,和食,玄米ご飯・納豆・卵焼き・減塩味噌汁,鶏むね肉の煮物・野菜サラダ,鮭の焼き物・豆腐・わかめ料理,血糖安定と低栄養予防を考えた献立,血糖管理★★★★★ たんぱく質★★★★☆ 食物繊維★★★★★,食事を抜かず規則正しく食べましょう
1172,75,90,糖尿病,1800,★★,春,和食,雑穀ご飯・ヨーグルト・納豆,豚しゃぶサラダ・ご飯,さわらの焼き物・ひじき煮,春野菜で食物繊維を補う献立,野菜★★★★★ 血糖管理★★★★☆ たんぱく質★★★★☆,野菜量を意識しましょう
1173,75,90,糖尿病,1900,★★,夏,和食,ご飯・冷奴・卵・果物,鶏肉の蒸し料理・夏野菜,あじの焼き物・豆腐料理,夏の血糖変動を抑える献立,水分管理★★★★★ 血糖管理★★★★☆ たんぱく質★★★★☆,水分不足に注意しましょう
1174,75,90,糖尿病,2000,★★★,秋,和食,玄米ご飯・納豆・味噌汁,鶏肉ときのこの煮物,さんまの焼き物・小松菜,秋食材を使った血糖管理献立,食物繊維★★★★★ たんぱく質★★★★☆ 血糖管理★★★★☆,きのこや海藻を活用しましょう
1175,75,90,糖尿病,2100,★★★,冬,和食,ご飯・卵・牛乳,豚肉と白菜の煮物,たら鍋・豆腐,活動量のある高齢者向け献立,エネルギー★★★★★ たんぱく質★★★★★ 血糖管理★★★★☆,エネルギー不足に注意しましょう
1176,75,90,糖尿病,1600,★,春,和食,ご飯・納豆・味噌汁・果物,鶏ささみ料理・温野菜,白身魚・豆腐料理,少食向けの糖尿病対応献立,消化性★★★★★ 血糖管理★★★★★ エネルギー★★★☆☆,体重減少があれば相談しましょう
1177,75,90,糖尿病,1800,★★,夏,和食,玄米ご飯・卵焼き・冷奴,豚肉と野菜炒め,鮭のホイル焼き・ひじき煮,血糖管理と食事の満足感を両立した献立,たんぱく質★★★★☆ 野菜★★★★★ 血糖管理★★★★☆,よく噛んで食べましょう
1178,75,90,糖尿病,1900,★★,秋,和食,雑穀ご飯・ヨーグルト・納豆,鶏肉と根菜の煮物,白身魚・豆腐,秋の栄養維持献立,食物繊維★★★★★ たんぱく質★★★★☆ 血糖管理★★★★☆,根菜は食べすぎに注意しましょう
1179,75,90,糖尿病,2000,★★★,冬,和食,玄米ご飯・卵・味噌汁,豚しゃぶサラダ,鮭鍋・野菜料理,冬の血糖安定を考えた献立,野菜★★★★☆ たんぱく質★★★★★ 血糖管理★★★★☆,汁物の塩分にも注意しましょう
1180,75,90,糖尿病,2100,★★★,春,洋食,全粒パン・卵・ヨーグルト,鶏肉トマト煮・サラダ,白身魚グリル・野菜スープ,食事の楽しさも考えた献立,カルシウム★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,パン量を調整しましょう
1181,75,90,糖尿病,1700,★,夏,和食,ご飯・納豆・味噌汁・果物,鶏肉料理・夏野菜サラダ,豆腐・魚料理,夏の血糖変動予防献立,血糖管理★★★★★ 水分管理★★★★☆ たんぱく質★★★★☆,果物は適量にしましょう
1182,75,90,糖尿病,1800,★★,秋,和食,玄米ご飯・卵焼き・納豆,豚しゃぶサラダ,鮭の焼き物・ひじき煮,食物繊維を意識した献立,食物繊維★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,食物繊維を毎食取りましょう
1183,75,90,糖尿病,1900,★★,冬,和食,雑穀ご飯・ヨーグルト・味噌汁,鶏肉と白菜料理,たら料理・豆腐,温かく食べやすい献立,消化性★★★★★ たんぱく質★★★★☆ 血糖管理★★★★☆,食事量を維持しましょう
1184,75,90,糖尿病,2000,★★★,春,和食,玄米ご飯・納豆・果物,鶏肉と春野菜料理,さわらの焼き物・野菜料理,春の血糖管理献立,野菜★★★★★ 食物繊維★★★★☆ 血糖管理★★★★★,主食量を一定にしましょう
1185,75,90,糖尿病,2100,★★★,夏,和食,雑穀ご飯・卵・牛乳,鶏肉グリル・野菜サラダ,あじの焼き物・豆腐,体力維持を重視した献立,たんぱく質★★★★★ エネルギー★★★★★ 血糖管理★★★★☆,筋肉維持を意識しましょう
1186,75,90,糖尿病,1600,★,秋,和食,ご飯・納豆・味噌汁,鶏ささみ料理,白身魚・野菜煮物,食欲低下時でも食べやすい献立,消化性★★★★★ エネルギー★★★☆☆ 血糖管理★★★★★,間食で補う方法もあります
1187,75,90,糖尿病,1800,★★,冬,和食,玄米ご飯・卵・ヨーグルト,豚肉と野菜料理,鮭鍋・豆腐,冬の栄養維持献立,たんぱく質★★★★☆ 野菜★★★★★ 血糖管理★★★★☆,温かい食事で食欲を保ちましょう
1188,75,90,糖尿病,1900,★★,春,和食,雑穀ご飯・納豆・味噌汁,鶏肉と春野菜料理,魚料理・小松菜,春の健康維持献立,たんぱく質★★★★★ 食物繊維★★★★☆ 血糖管理★★★★☆,毎日同じ時間帯の食事を心がけましょう
1189,75,90,糖尿病,2000,★★★,夏,和食,玄米ご飯・冷奴・果物,豚しゃぶサラダ,鮭料理・野菜料理,夏の血糖管理献立,水分管理★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,脱水による血糖上昇に注意しましょう
1190,75,90,糖尿病,2100,★★★,秋,和食,雑穀ご飯・納豆・牛乳,鶏肉の照り焼き・野菜サラダ,さんまの焼き物・豆腐,健康寿命を意識した献立,たんぱく質★★★★★ エネルギー★★★★★ 血糖管理★★★★☆,無理なく継続できる食事を選びましょう
1191,75,90,糖尿病,1700,★,冬,和食,玄米ご飯・納豆・卵焼き・減塩味噌汁,鶏肉と野菜の煮物,鮭の焼き物・豆腐・海藻料理,血糖管理と低栄養予防を両立した献立,血糖管理★★★★★ たんぱく質★★★★☆ 食物繊維★★★★★,食事量を減らしすぎないようにしましょう
1192,75,90,糖尿病,1800,★★,春,和食,雑穀ご飯・ヨーグルト・納豆,豚しゃぶサラダ・ご飯,白身魚の焼き物・ひじき煮,春野菜を活用した血糖安定献立,野菜★★★★★ 血糖管理★★★★☆ たんぱく質★★★★☆,野菜と一緒に主食を摂りましょう
1193,75,90,糖尿病,1900,★★,夏,和食,ご飯・冷奴・卵・果物,鶏肉の蒸し料理・夏野菜,あじの焼き物・豆腐料理,暑い季節の栄養維持献立,水分管理★★★★★ 血糖管理★★★★☆ たんぱく質★★★★☆,水分補給を忘れないようにしましょう
